selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,mil_kmpl,engine_cc,max_power_new,No_of_years
1888000,120000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.55,2982.0,168.5,8
250000,100000,LPG,Individual,Manual,Second Owner,5.0,3000,13.45,1086.0,62.1,12
280000,40000,Petrol,Individual,Automatic,Third Owner,5.0,4300,12.9,1799.0,130.0,14
300000,100000,Diesel,Individual,Manual,First Owner,8.0,2600,13.0,2489.0,95.0,13
900000,120000,Diesel,Individual,Manual,First Owner,5.0,3000,14.1,2179.0,147.94,7
190000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,19.0,998.0,67.1,9
800000,2000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0,4
450000,100000,Diesel,Individual,Manual,First Owner,8.0,2200,14.0,2523.0,75.0,11
400000,110000,Diesel,Individual,Manual,First Owner,7.0,2600,14.95,2489.0,93.7,8
150000,90000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.1,14
200000,84321,Diesel,Individual,Manual,First Owner,5.0,3000,23.57,1396.0,70.0,12
600000,177000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,10
175000,60000,Diesel,Individual,Manual,First Owner,5.0,1750,18.0,1248.0,75.0,13
99000,205000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.09,1396.0,69.0,15
215000,70000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9,15
520000,126000,Diesel,Individual,Manual,Second Owner,5.0,2250,19.01,1461.0,108.45,10
2280000,120000,Diesel,Individual,Automatic,Second Owner,7.0,2500,10.91,3198.0,197.0,7
285000,70000,Diesel,Individual,Manual,First Owner,5.0,2500,19.1,1405.0,70.0,8
660000,82000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0,6
31504,110000,Petrol,Individual,Manual,Third Owner,4.0,2500,16.1,796.0,37.0,19
515000,45000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.85,1197.0,83.14,8
295000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.64,1461.0,84.8,11
700000,80000,Diesel,Individual,Manual,Second Owner,5.0,1900,20.45,1461.0,83.8,8
1100000,45000,Diesel,Individual,Manual,First Owner,7.0,2800,15.4,2179.0,120.0,6
300000,60000,Petrol,Individual,Manual,First Owner,5.0,9414,20.3,998.0,68.05,6
450000,41800,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,85.8,10
700000,50000,Diesel,Individual,Manual,Second Owner,5.0,2000,28.4,1248.0,74.02,6
250000,40000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.0,11
140000,96000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,1061.0,67.0,14
250000,117000,Diesel,Individual,Manual,First Owner,8.0,2200,14.0,2498.0,112.0,11
210000,110000,Petrol,Individual,Manual,Second Owner,5.0,9904,19.81,1086.0,68.05,12
420000,100000,Diesel,Individual,Manual,Second Owner,5.0,1750,25.8,1498.0,98.6,9
130000,88700,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3,16
320000,70000,Petrol,Individual,Manual,Second Owner,5.0,4000,16.95,1498.0,97.7,11
200000,110000,Petrol,Individual,Manual,Second Owner,5.0,3500,17.3,1061.0,64.0,13
310000,15000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,7
200000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.8,1461.0,65.0,11
350000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,18.5,1197.0,85.8,9
444000,15000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2,5
300000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64,6
225000,57000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.0,1461.0,64.1,12
600000,75000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,11
260000,26000,Petrol,Individual,Manual,First Owner,5.0,3000,15.37,1196.0,73.0,10
375000,160000,Diesel,Individual,Manual,First Owner,5.0,2500,24.4,1120.0,71.01,8
260000,26000,Petrol,Individual,Manual,First Owner,5.0,3000,15.37,1196.0,73.0,10
150000,120000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,13
110000,50000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,9
225000,40000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3,11
860000,28000,Petrol,Individual,Manual,First Owner,5.0,4600,17.8,1497.0,117.3,6
650000,50000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,5
650000,90000,Diesel,Individual,Manual,First Owner,7.0,1750,20.77,1248.0,88.8,9
710000,40000,Diesel,Individual,Manual,First Owner,5.0,2750,24.8,1396.0,88.7,7
430000,113000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,6
305000,188000,Diesel,Individual,Manual,Second Owner,5.0,2000,17.8,1248.0,75.0,12
220000,100000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.0,12
150000,225000,Diesel,Individual,Manual,Third Owner,9.0,3000,14.0,1948.0,90.0,13
660000,67000,Diesel,Individual,Manual,Second Owner,7.0,2800,18.49,1493.0,100.0,6
140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,1750,25.44,936.0,57.6,12
1100000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,14.28,1798.0,138.03,8
2450000,60000,Diesel,Individual,Automatic,First Owner,5.0,2000,16.36,2179.0,187.7,10
625000,34000,Diesel,Individual,Automatic,First Owner,5.0,3000,22.0,1498.0,108.495,6
198000,110000,Petrol,Individual,Manual,Third Owner,5.0,4600,12.8,1493.0,100.0,19
130000,140000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,998.0,67.1,18
540000,100000,Petrol,Individual,Manual,Second Owner,5.0,4800,16.8,1497.0,116.3,11
550000,10000,Petrol,Individual,Automatic,First Owner,5.0,11375,18.9,1197.0,81.86,6
475000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,21.63,998.0,67.04,5
2825000,22000,Diesel,Dealer,Automatic,First Owner,5.0,2500,15.73,1968.0,174.33,6
2125000,5500,Diesel,Dealer,Manual,First Owner,5.0,2000,26.8,1597.0,118.0,3
3350000,18000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.62,1998.0,190.0,5
1800000,20000,Diesel,Dealer,Automatic,First Owner,8.0,3400,11.36,2755.0,171.5,5
540000,7000,Petrol,Dealer,Manual,First Owner,5.0,4500,20.3,1086.0,68.0,5
910000,20000,Diesel,Dealer,Manual,First Owner,5.0,2000,17.0,2596.0,80.8,5
484999,4875,Petrol,Dealer,Manual,First Owner,5.0,3500,21.63,998.0,67.04,4
1950000,2700,Diesel,Dealer,Automatic,First Owner,5.0,2750,17.01,1582.0,126.2,3
950000,58511,Diesel,Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,5
365000,105000,Diesel,Dealer,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,8
900000,26235,Diesel,Dealer,Manual,First Owner,6.0,2000,16.55,2498.0,105.0,5
919999,26766,Diesel,Dealer,Manual,First Owner,5.0,2750,21.5,1497.0,108.5,6
1900000,1600,Petrol,Dealer,Automatic,First Owner,5.0,3600,13.96,1451.0,141.0,3
2950000,46000,Diesel,Dealer,Manual,First Owner,5.0,2000,15.8,2148.0,170.0,5
1075000,23000,Diesel,Dealer,Manual,First Owner,7.0,2500,17.3,1497.0,121.0,4
600000,24522,Petrol,Dealer,Manual,First Owner,5.0,4200,20.4,1197.0,81.8,6
3200000,13663,Diesel,Dealer,Automatic,First Owner,5.0,2500,22.69,1995.0,190.0,6
2600000,11000,Diesel,Dealer,Automatic,First Owner,5.0,3000,19.3,1968.0,141.0,4
839000,63000,Diesel,Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,7
635000,2000,Petrol,Dealer,Manual,First Owner,5.0,4300,16.2,1199.0,74.0,4
550000,300000,Diesel,Individual,Manual,Third Owner,8.0,2800,12.05,2179.0,120.0,9
180000,190000,Diesel,Individual,Manual,Third Owner,5.0,2000,19.2,1461.0,65.0,12
650000,80000,Diesel,Individual,Manual,First Owner,5.0,1750,26.0,1498.0,98.6,8
350000,80000,Petrol,Individual,Manual,Second Owner,5.0,4800,16.0,1198.0,90.0,12
265000,54000,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05,8
330000,30000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0,5
395000,5000,Petrol,Individual,Manual,First Owner,7.0,3000,15.37,1196.0,73.0,4
700000,58945,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0,8
300000,90000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.0,11
650000,375000,Diesel,Individual,Manual,First Owner,8.0,3400,12.8,2494.0,102.0,12
625000,160000,Diesel,Individual,Manual,Third Owner,7.0,1750,20.77,1248.0,88.76,10
425000,80000,Diesel,Individual,Manual,Second Owner,5.0,2500,15.11,1598.0,103.6,9
55000,50000,Petrol,Individual,Manual,Third Owner,4.0,2500,16.1,796.0,37.0,19
250000,80000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.09,1405.0,69.01,8
459999,156975,Diesel,Individual,Manual,First Owner,9.0,2200,15.96,2523.0,62.1,8
1594000,5000,Diesel,Individual,Manual,First Owner,5.0,2800,21.43,1364.0,86.79,6
300000,50000,Petrol,Individual,Manual,First Owner,5.0,5000,18.2,1199.0,82.4,9
950000,27620,Diesel,Dealer,Manual,First Owner,5.0,3250,22.77,1498.0,98.59,5
484999,120000,Diesel,Individual,Manual,First Owner,9.0,2800,12.05,2179.0,120.0,10
161000,120000,Diesel,Individual,Manual,Third Owner,8.0,2200,14.0,2498.0,112.0,14
500000,58000,Petrol,Individual,Manual,First Owner,5.0,11473,17.19,1197.0,81.86,8
350000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,16.95,1498.0,97.7,11
550000,40000,Petrol,Individual,Automatic,First Owner,5.0,4200,20.89,1197.0,81.8,6
850000,7800,Petrol,Individual,Manual,First Owner,5.0,4800,17.5,1199.0,88.7,5
240000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,7
950000,68000,Diesel,Individual,Manual,First Owner,7.0,1800,13.1,2499.0,141.0,12
423000,60000,Petrol,Individual,Manual,Second Owner,7.0,4000,16.02,1373.0,93.7,8
90000,74000,Petrol,Individual,Manual,Second Owner,5.0,3500,12.8,1396.0,85.0,18
350000,58000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.1,12
170000,70000,Petrol,Individual,Manual,Third Owner,5.0,3500,19.0,998.0,66.1,12
450000,70000,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8,8
150000,110000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9,14
511000,80000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73,7
850000,59000,Diesel,Individual,Manual,First Owner,7.0,2500,24.2,1498.0,93.87,5
250000,110000,Diesel,Individual,Manual,First Owner,5.0,3000,25.0,1396.0,69.0,5
420000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,21.63,998.0,67.04,3
180000,55000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,9
400000,25000,Diesel,Individual,Manual,First Owner,5.0,2000,27.62,793.0,47.0,8
150000,300000,Diesel,Individual,Manual,First Owner,7.0,2200,14.0,2498.0,112.0,14
500000,143200,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0,7
1689999,60000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0,6
204999,120000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1,11
459999,145000,Diesel,Individual,Manual,Second Owner,5.0,1750,26.21,1248.0,88.5,9
600000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,6
585000,8000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86,4
551000,170000,Diesel,Individual,Manual,First Owner,7.0,1800,13.1,2499.0,141.0,11
525000,100000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0,10
160000,62000,Petrol,Individual,Manual,First Owner,5.0,3000,14.0,796.0,35.0,11
825000,110000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,9
600000,80000,Diesel,Individual,Manual,Second Owner,9.0,1800,13.58,2499.0,72.4,8
65000,80000,Petrol,Individual,Manual,Second Owner,5.0,4500,17.3,993.0,60.0,21
550000,100000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0,10
650000,120000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0,8
750000,24000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02,4
380000,80000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0,6
400000,138000,Diesel,Individual,Manual,First Owner,5.0,2750,22.32,1582.0,126.32,11
50000,147000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3500,18.9,998.0,67.1,20
750000,60000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0,6
150000,80000,Petrol,Individual,Manual,First Owner,5.0,4200,18.0,995.0,62.0,12
245000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,7
260000,189000,Diesel,Individual,Manual,First Owner,5.0,3000,21.02,1248.0,88.76,10
411000,90000,Diesel,Individual,Automatic,Second Owner,5.0,2500,21.21,1498.0,103.2,9
450000,56000,Diesel,Individual,Manual,First Owner,5.0,2750,21.9,1396.0,88.76,9
1300000,140000,Diesel,Individual,Automatic,Second Owner,5.0,2750,18.88,1995.0,184.0,11
351000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04,7
550000,130000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,11
1300000,140000,Diesel,Individual,Automatic,Second Owner,5.0,2750,18.88,1995.0,184.0,10
260000,189000,Diesel,Individual,Manual,First Owner,5.0,3000,21.02,1248.0,88.76,10
411000,90000,Diesel,Individual,Automatic,Second Owner,5.0,2500,21.21,1498.0,103.2,9
450000,56000,Diesel,Individual,Manual,First Owner,5.0,2750,21.9,1396.0,88.76,9
1300000,140000,Diesel,Individual,Automatic,Second Owner,5.0,2750,18.88,1995.0,184.0,11
351000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04,7
550000,130000,Diesel,Individual,Manual,First Owner,7.0,2800,15.1,2179.0,140.0,11
1300000,140000,Diesel,Individual,Automatic,Second Owner,5.0,2750,18.88,1995.0,184.0,10
750000,35000,Diesel,Individual,Manual,First Owner,5.0,1900,20.45,1461.0,83.8,7
800000,35000,Diesel,Individual,Manual,First Owner,5.0,1900,20.45,1461.0,83.8,8
350000,156000,Diesel,Individual,Manual,First Owner,7.0,2700,11.57,2179.0,138.1,12
200000,90000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,10
150000,60000,Diesel,Individual,Manual,Third Owner,5.0,2500,17.0,1405.0,70.0,15
800000,36000,Diesel,Individual,Manual,First Owner,5.0,2250,19.01,1461.0,108.5,7
350000,20000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,6
350000,160000,Diesel,Individual,Manual,First Owner,7.0,2700,13.93,2179.0,138.0,12
250000,185000,Diesel,Individual,Manual,First Owner,9.0,2200,12.7,2609.0,116.6,17
170000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,17.0,1405.0,71.0,13
395000,10800,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3,5
450000,120000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,11
500000,15000,Petrol,Individual,Manual,First Owner,5.0,4200,20.89,1197.0,81.8,4
200000,67500,Diesel,Individual,Manual,First Owner,10.0,2500,12.2,1948.0,68.0,11
1200000,30000,Diesel,Individual,Manual,First Owner,7.0,2500,17.6,2179.0,153.86,6
400000,50000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0,7
650000,100000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0,7
550000,150000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0,7
1100000,110000,Diesel,Individual,Manual,First Owner,7.0,2800,16.0,2179.0,140.0,8
254999,30000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3,11
180000,60000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3,12
160000,255000,Diesel,Individual,Manual,Second Owner,8.0,2600,13.0,2489.0,95.0,13
225000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,16.52,1991.0,123.7,15
270000,49900,Petrol,Individual,Manual,Second Owner,5.0,3500,22.74,796.0,47.3,8
310000,86000,Diesel,Individual,Manual,First Owner,5.0,3000,21.12,1248.0,88.8,11
225000,71850,Petrol,Individual,Manual,First Owner,5.0,4000,20.63,1198.0,67.0,8
300000,95000,Diesel,Individual,Manual,Third Owner,5.0,1750,21.2,1248.0,75.0,8
250000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,17.5,1298.0,85.8,15
180000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2,12
550000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,20.85,1197.0,83.14,8
300000,120000,Diesel,Individual,Manual,Third Owner,7.0,1500,13.6,2523.0,63.0,16
900000,145000,Diesel,Individual,Manual,First Owner,5.0,25988,22.7,1582.0,126.2,8
1530000,40000,Diesel,Individual,Manual,First Owner,7.0,2800,16.0,2179.0,138.0,5
590000,110000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0,8
170000,112000,LPG,Individual,Manual,Second Owner,5.0,4500,17.3,1061.0,57.5,15
2600000,70000,Diesel,Individual,Automatic,First Owner,5.0,3000,20.38,1968.0,143.0,6
475000,110000,Diesel,Individual,Manual,First Owner,5.0,2000,23.2,1248.0,73.94,7
700000,29000,Diesel,Individual,Manual,First Owner,5.0,19024,24.0,1186.0,73.97,5
376000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,998.0,67.1,12
75000,46000,Petrol,Individual,Manual,Fourth & Above Owner,4.0,2500,16.1,796.0,37.0,19
440000,120000,Diesel,Individual,Automatic,Third Owner,8.0,2800,11.79,2179.0,120.0,11
390000,80000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04,7
725000,159000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.8,2494.0,102.0,11
325000,110000,Diesel,Individual,Manual,Second Owner,7.0,2200,15.96,2523.0,62.1,11
170000,75000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3,13
215000,120000,Diesel,Individual,Manual,Third Owner,5.0,2000,19.3,1248.0,73.9,13
350000,110000,Petrol,Individual,Manual,Third Owner,5.0,4800,17.0,1497.0,118.0,13
80000,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4200,18.0,995.0,62.0,14
195000,80000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2,11
335000,71000,Diesel,Dealer,Manual,First Owner,5.0,2000,21.64,1461.0,84.8,9
475000,108000,Diesel,Dealer,Manual,First Owner,7.0,2800,16.0,2179.0,140.0,12
484999,75000,Diesel,Dealer,Manual,First Owner,5.0,1750,19.87,1461.0,83.8,8
650000,22000,Petrol,Individual,Manual,Second Owner,5.0,4400,21.56,1462.0,103.25,5
1850000,76131,Diesel,Individual,Automatic,First Owner,5.0,3250,13.22,2967.0,241.4,9
700000,30000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.6,1197.0,81.83,5
3000000,65000,Diesel,Individual,Automatic,First Owner,7.0,2750,12.07,2967.0,241.4,9
900000,60000,Diesel,Individual,Manual,First Owner,7.0,2200,15.4,2523.0,75.0,5
350000,80000,Diesel,Individual,Manual,First Owner,5.0,2000,22.07,1199.0,73.9,10
285000,80000,Petrol,Individual,Automatic,Second Owner,5.0,5000,9.0,2997.0,218.0,18
1850000,70000,Diesel,Individual,Automatic,First Owner,7.0,2750,12.07,2967.0,241.4,11
750000,51777,Diesel,Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,6
1650000,64788,Diesel,Dealer,Automatic,First Owner,5.0,2000,0.0,2179.0,115.0,10
600000,20000,Petrol,Individual,Manual,First Owner,5.0,4800,19.5,1199.0,88.76,5
565000,19000,Petrol,Individual,Manual,First Owner,5.0,4300,18.78,999.0,75.0,5
86000,46951,Petrol,Individual,Manual,First Owner,5.0,3500,18.5,796.0,53.0,23
329000,19000,Petrol,Individual,Manual,First Owner,5.0,4000,20.63,1198.0,67.0,7
650000,50000,Diesel,Individual,Manual,First Owner,5.0,3250,22.77,1498.0,98.59,7
822000,60000,Diesel,Individual,Manual,First Owner,5.0,2750,19.67,1582.0,126.2,8
345000,100000,Diesel,Individual,Manual,Second Owner,5.0,2250,19.01,1461.0,108.45,10
30000,10000,Petrol,Individual,Manual,First Owner,5.0,4500,17.3,993.0,60.0,22
330000,50000,Diesel,Individual,Manual,Second Owner,5.0,2000,22.9,1248.0,74.0,11
300000,74537,Petrol,Individual,Manual,Second Owner,5.0,3500,20.51,998.0,67.04,9
200000,90000,Petrol,Individual,Automatic,Second Owner,5.0,4100,12.6,1586.0,103.3,14
90000,70000,Petrol,Individual,Manual,Second Owner,5.0,4200,18.0,995.0,62.0,13
200000,80000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,1061.0,67.0,13
550000,35000,Diesel,Individual,Manual,First Owner,5.0,2500,24.4,1120.0,71.0,7
250000,23500,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,76.8,8
975000,82000,Diesel,Individual,Manual,First Owner,5.0,1750,25.6,1498.0,97.9,6
900000,100000,Diesel,Individual,Manual,Second Owner,8.0,3600,12.99,2494.0,100.6,9
610000,15000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83,5
620000,30000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0,6
400000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,18.9,1197.0,82.0,7
500000,11000,Petrol,Individual,Manual,First Owner,5.0,3500,21.63,998.0,67.0,4
200000,140000,Petrol,Individual,Manual,First Owner,7.0,4000,19.02,1198.0,67.05,6
360000,110000,Diesel,Individual,Manual,First Owner,5.0,3000,23.0,1248.0,88.7,7
252000,48000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1,11
280000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,22.9,1248.0,74.0,11
509999,70000,Petrol,Individual,Manual,Second Owner,5.0,4200,22.0,1197.0,81.8,5
1050000,58000,Diesel,Individual,Manual,First Owner,7.0,2800,15.4,1997.0,120.0,7
200000,40000,LPG,Individual,Manual,Fourth & Above Owner,5.0,4500,17.3,1061.0,57.5,13
60000,90000,Petrol,Individual,Manual,Second Owner,5.0,4500,17.3,993.0,60.0,18
320000,40000,Diesel,Individual,Manual,Second Owner,7.0,2200,14.0,2498.0,112.0,13
520000,110000,Diesel,Individual,Manual,First Owner,9.0,2800,12.05,2179.0,120.0,10
250000,80000,Diesel,Individual,Manual,Second Owner,7.0,2700,11.57,2179.0,138.1,16
725000,60000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5,6
585000,50000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1,8
430000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0,6
235000,100000,Diesel,Individual,Manual,Second Owner,5.0,2000,22.9,1248.0,74.0,12
